시도,시군구,읍면동,총인구수,노인인구수
대구광역시,남구,봉덕1동,7821,2525
대구광역시,남구,봉덕2동,12984,3427
대구광역시,남구,봉덕3동,14281,4459
대구광역시,남구,대명1동,9392,2753
대구광역시,남구,대명2동,12856,2843
대구광역시,남구,대명3동,9149,3065
대구광역시,남구,대명4동,9229,3150
대구광역시,남구,대명5동,7556,1588
대구광역시,남구,대명6동,10492,2672
대구광역시,남구,대명9동,13226,3765
대구광역시,남구,대명10동,7949,2700
대구광역시,남구,대명11동,7234,2651
대구광역시,북구,,408890,83327
대구광역시,북구,고성동,14468,1517
대구광역시,북구,칠성동,22944,4337
대구광역시,북구,침산1동,3477,1231
대구광역시,북구,침산2동,17964,2854
대구광역시,북구,침산3동,17897,3954
대구광역시,북구,산격1동,7522,3195
대구광역시,북구,산격2동,9499,2608
대구광역시,북구,산격3동,8094,1933
대구광역시,북구,산격4동,7053,2329
대구광역시,북구,대현동,15509,4273
대구광역시,북구,복현1동,6842,1193
대구광역시,북구,복현2동,28817,5349
대구광역시,북구,검단동,5524,1978
대구광역시,북구,무태조야동,32898,6181
대구광역시,북구,관문동,32344,5917
대구광역시,북구,태전1동,21113,4738
대구광역시,북구,태전2동,21797,5007
대구광역시,북구,구암동,30693,5074
대구광역시,북구,관음동,13890,3720
대구광역시,북구,읍내동,24940,5415
대구광역시,북구,동천동,25010,3419
대구광역시,북구,노원동,11029,3183
대구광역시,북구,국우동,29566,3922
대구광역시,수성구,,409332,83662
대구광역시,수성구,범어1동,22385,3048
대구광역시,수성구,범어2동,14096,2625
대구광역시,수성구,범어3동,17243,2014
대구광역시,수성구,범어4동,18708,2115
대구광역시,수성구,만촌1동,20466,4872
대구광역시,수성구,만촌2동,13200,2440
대구광역시,수성구,만촌3동,20838,2512
대구광역시,수성구,수성1가동,17037,4045
대구광역시,수성구,수성2.3가동,10272,2137
대구광역시,수성구,수성4가동,13002,3438
대구광역시,수성구,황금1동,21151,3521
대구광역시,수성구,황금2동,11625,2498
대구광역시,수성구,중동,14458,2757
대구광역시,수성구,상동,14040,4104
대구광역시,수성구,파동,16549,4004
대구광역시,수성구,두산동,14815,2599
대구광역시,수성구,지산1동,18774,5661
대구광역시,수성구,지산2동,18361,4846
대구광역시,수성구,범물1동,9813,4260
대구광역시,수성구,범물2동,15649,3713
대구광역시,수성구,고산1동,31437,5365
대구광역시,수성구,고산2동,25894,5140
대구광역시,수성구,고산3동,29519,5948
대구광역시,달서구,,516497,107867
대구광역시,달서구,성당동,20208,5665
대구광역시,달서구,두류1.2동,15649,3999
대구광역시,달서구,두류3동,8995,2432
대구광역시,달서구,감삼동,31104,4986
대구광역시,달서구,죽전동,14366,3126
대구광역시,달서구,장기동,15407,3208
대구광역시,달서구,용산1동,28189,5071
대구광역시,달서구,용산2동,24957,4839
대구광역시,달서구,이곡1동,19880,3626
대구광역시,달서구,이곡2동,14261,3414
대구광역시,달서구,신당동,27696,5642
대구광역시,달서구,본리동,22580,3697
대구광역시,달서구,월성1동,39820,3766
대구광역시,달서구,월성2동,13643,5160
대구광역시,달서구,진천동,49936,10087
대구광역시,달서구,유천동,33012,2314
대구광역시,달서구,상인1동,32433,6859
대구광역시,달서구,상인2동,16958,3980
대구광역시,달서구,상인3동,9633,4200
대구광역시,달서구,도원동,31317,8217
대구광역시,달서구,송현1동,16121,4835
대구광역시,달서구,송현2동,17966,5557
대구광역시,달서구,본동,12366,3187
대구광역시,달성군,,254213,46241
대구광역시,달성군,화원읍,45744,10803
대구광역시,달성군,논공읍,4166,1424
대구광역시,달성군,논공읍공단출장소,10849,2205
대구광역시,달성군,다사읍,51696,8002
대구광역시,달성군,다사읍서재출장소,37675,4082
대구광역시,달성군,유가읍,31358,3031
대구광역시,달성군,옥포읍,22558,5576
대구광역시,달성군,현풍읍,21248,4084
대구광역시,달성군,가창면,6815,2952
대구광역시,달성군,하빈면,3184,1462
대구광역시,달성군,구지면,18920,2620
대구광역시,군위군,,22536,11056
대구광역시,군위군,군위읍,7874,2845
대구광역시,군위군,소보면,2239,1249
대구광역시,군위군,효령면,3627,1937
대구광역시,군위군,부계면,2085,1075
대구광역시,군위군,우보면,1960,1137
대구광역시,군위군,의흥면,2237,1304
대구광역시,군위군,산성면,1195,714
대구광역시,군위군,삼국유사면,1319,795
인천광역시,,,3053308,579440
인천광역시,중구,,177090,29129
인천광역시,중구,연안동,5019,1757
인천광역시,중구,신포동,4417,1456
인천광역시,중구,신흥동,14162,3363
인천광역시,중구,도원동,3407,1359
인천광역시,중구,율목동,2934,1048
인천광역시,중구,동인천동,5203,1929
인천광역시,중구,개항동,6461,2251
인천광역시,중구,영종동,29235,4628
인천광역시,중구,영종1동,35623,3410
인천광역시,중구,영종2동,27426,2328
인천광역시,중구,용유동,3369,1519
인천광역시,중구,운서1동,17451,2270
인천광역시,중구,운서2동,22383,1811
인천광역시,중구영종출장소,,0,0
인천광역시,중구용유출장소,,0,0
인천광역시,동구,,56469,16379
인천광역시,동구,만석동,6094,1803
인천광역시,동구,화수1.화평동,5196,1875
인천광역시,동구,화수2동,6651,2468
인천광역시,동구,송현1.2동,9450,2563
인천광역시,동구,송현3동,2615,1039
인천광역시,동구,송림1동,6515,1186
인천광역시,동구,송림2동,1136,527
인천광역시,동구,송림3.5동,5154,1401
인천광역시,동구,송림4동,5914,1038
인천광역시,동구,송림6동,5617,1559
인천광역시,동구,금창동,2127,920
인천광역시,미추홀구,,417198,90154
인천광역시,미추홀구,숭의2동,13390,3297
인천광역시,미추홀구,숭의1.3동,17418,3287
인천광역시,미추홀구,숭의4동,16489,3919
인천광역시,미추홀구,용현1.4동,16775,4359
인천광역시,미추홀구,용현2동,22599,4251
인천광역시,미추홀구,용현3동,6650,2209
인천광역시,미추홀구,용현5동,44295,8130
인천광역시,미추홀구,학익1동,41433,6606
인천광역시,미추홀구,학익2동,16792,4498
인천광역시,미추홀구,도화1동,20394,4753
인천광역시,미추홀구,도화2.3동,29826,5608
인천광역시,미추홀구,주안1동,19591,3028
인천광역시,미추홀구,주안2동,21535,5079
인천광역시,미추홀구,주안3동,12117,2803
인천광역시,미추홀구,주안4동,19818,4799
인천광역시,미추홀구,주안5동,19024,4593
인천광역시,미추홀구,주안6동,20892,4464
인천광역시,미추홀구,주안7동,12064,3607
인천광역시,미추홀구,주안8동,18567,4779
인천광역시,미추홀구,관교동,13757,3647
인천광역시,미추홀구,문학동,13772,2438
인천광역시,연수구,,409814,57800
인천광역시,연수구,옥련1동,17238,3970
인천광역시,연수구,옥련2동,19652,3859
인천광역시,연수구,선학동,17408,4301
인천광역시,연수구,연수1동,16087,3548
인천광역시,연수구,연수2동,19021,4037
인천광역시,연수구,연수3동,14305,3835
인천광역시,연수구,청학동,21875,5622
인천광역시,연수구,동춘1동,25420,3870
인천광역시,연수구,동춘2동,16480,3096
인천광역시,연수구,동춘3동,17447,2891
인천광역시,연수구,송도1동,36627,4640
인천광역시,연수구,송도2동,37313,2935
인천광역시,연수구,송도3동,49463,3999
인천광역시,연수구,송도4동,55084,3651
인천광역시,연수구,송도5동,46394,3546
인천광역시,남동구,,480148,98908
인천광역시,남동구,구월1동,30208,5571
인천광역시,남동구,구월2동,36709,6181
인천광역시,남동구,구월3동,27762,4171
인천광역시,남동구,구월4동,12703,3567
인천광역시,남동구,간석1동,18027,4210
인천광역시,남동구,간석2동,20395,4524
인천광역시,남동구,간석3동,24776,5994
인천광역시,남동구,간석4동,27654,5993
인천광역시,남동구,만수1동,15118,4444
인천광역시,남동구,만수2동,22065,4904
인천광역시,남동구,만수3동,15729,3482
인천광역시,남동구,만수4동,18232,4526
인천광역시,남동구,만수5동,13889,4051
인천광역시,남동구,만수6동,21706,5532
인천광역시,남동구,장수서창동,18247,4322
인천광역시,남동구,서창2동,37474,5843
인천광역시,남동구,남촌도림동,18761,4720
인천광역시,남동구,논현1동,30945,5462
인천광역시,남동구,논현2동,30502,6237
인천광역시,남동구,논현고잔동,39246,5174
인천광역시,부평구,,490227,100341
인천광역시,부평구,부평1동,34448,6930
인천광역시,부평구,부평2동,16635,3481
인천광역시,부평구,부평3동,14860,3496
인천광역시,부평구,부평4동,32852,6460
인천광역시,부평구,부평5동,32894,5346
인천광역시,부평구,부평6동,19045,3680
인천광역시,부평구,산곡1동,14252,2608
인천광역시,부평구,산곡2동,28647,5356
인천광역시,부평구,산곡3동,19711,5569
인천광역시,부평구,산곡4동,16222,3553
