시도,시군구,읍면동,총인구수,노인인구수,구별_노인인구수,구별_치과수,구별_지표,최종_유망_지수,경제력_지수,노인인구_점수,공급부족_점수,경제력_점수,Total_Score
서울특별시,용산구,효창동,10406,1731,40009.0,96.0,416.7604166666667,721412.28125,7255.4666945685485,1.166174227474907,1.9272790482076638,4.608327358123038,10.357414610541975
서울특별시,노원구,월계3동,27780,7117,105180.0,198.0,531.2121212121212,3780636.666666667,3656.91246716271,1.6832247122697357,2.181930553994831,2.818675194443725,10.352090403498316
대구광역시,군위군,의흥면,2237,1304,11056.0,3.0,3685.3333333333335,4805674.666666667,0.0,1.125182664718243,9.199752781211373,1.0,10.35140234911248
서울특별시,광진구,구의제1동,22821,3877,62627.0,154.0,406.6688311688312,1576655.0584415586,5935.1980032422325,1.3721880299943467,1.9048255823286726,3.9517242973506206,10.328933441997837
서울특별시,강동구,강일동,34320,7060,98481.0,246.0,400.3292682926829,2826324.6341463416,4535.807708478124,1.6777527706371131,1.8907202508366245,3.255772059148049,10.327833604581162
서울특별시,송파구,거여2동,23032,5161,119821.0,322.0,372.1149068322981,1920485.0341614904,5569.743614227522,1.4954507151923713,1.8279441684773012,3.769974573240511,10.305604054485496
대구광역시,군위군,소보면,2239,1249,11056.0,3.0,3685.3333333333335,4602981.333333334,0.0,1.1199027210376422,9.199752781211373,1.0,10.302828172552234
서울특별시,성동구,행당제1동,15550,2679,53513.0,124.0,431.5564516129032,1156139.7338709675,6379.0430107949305,1.2571812567332614,1.9601997687308106,4.172459661585377,10.282302533285518
경상남도,창원시,성산구,247164,35891,206776.0,351.0,589.105413105413,21143582.38176638,0.0,4.445499248008021,2.3107413394187186,1.0,10.272398886726961
서울특별시,용산구,이태원제2동,8365,1822,40009.0,96.0,416.7604166666667,759337.4791666667,7099.119261434102,1.1749101342919008,1.9272790482076638,4.53057181956152,10.258934791223568
서울특별시,동대문구,용두동,22602,4697,72976.0,168.0,434.3809523809524,2040287.3333333333,5197.590970489948,1.4509071903233033,1.9664841956560128,3.5848936373992144,10.228368549707216
충청북도,괴산군,괴산읍,9625,2655,16043.0,5.0,3208.6,8518833.0,0.0,1.2548772813089994,8.13903584672435,1.0,10.213491175813944
대구광역시,군위군,우보면,1960,1137,11056.0,3.0,3685.3333333333335,4190224.0,0.0,1.1091508357244189,9.199752781211373,1.0,10.20391348573864
서울특별시,노원구,월계2동,24759,6863,105180.0,198.0,531.2121212121212,3645708.787878788,3656.91246716271,1.6588409723629614,2.181930553994831,2.818675194443725,10.202126659471567
서울특별시,서초구,양재1동,40562,8511,72511.0,312.0,232.40705128205127,1978016.4134615385,5405.243200116518,1.8170472848289618,1.5170985071788534,3.688164350735644,10.166940355250384
서울특별시,성북구,길음제2동,21331,3495,87657.0,151.0,580.5099337748344,2028882.2185430464,4664.383404338523,1.3355164211581743,2.2916166635286794,3.3197160093435745,10.159963243629647
충청북도,괴산군,청천면,5369,2583,16043.0,5.0,3208.6,8287813.8,0.0,1.2479653550362129,8.13903584672435,1.0,10.157234760109818
서울특별시,강서구,가양제2동,12904,4988,113717.0,247.0,460.3927125506073,2296438.850202429,4807.9625020506655,1.4788428923424817,2.024359558209015,3.3911215312953433,10.152033572015359
대구광역시,군위군,부계면,2085,1075,11056.0,3.0,3685.3333333333335,3961733.3333333335,0.0,1.1031988992117416,9.199752781211373,1.0,10.149157141252545
서울특별시,강동구,상일제2동,13295,2270,98481.0,246.0,400.3292682926829,908747.4390243902,6838.941439326288,1.2179176755447942,1.8907202508366245,4.40117879868372,10.134777566001771
전라남도,신안군,압해읍매화출장소,285,138,16180.0,4.0,4045.0,558210.0,0.0,1.0132478586895073,10.0,1.0,10.132478586895072
전라남도,신안군,증도면병풍출장소,318,132,16180.0,4.0,4045.0,533940.0,0.0,1.0126718648334418,10.0,1.0,10.126718648334418
전라남도,신안군,흑산면홍도출장소,468,116,16180.0,4.0,4045.0,469220.0,0.0,1.011135881217267,10.0,1.0,10.111358812172671
전라남도,신안군,흑산면대둔도출장소,275,114,16180.0,4.0,4045.0,461130.0,0.0,1.010943883265245,10.0,1.0,10.109438832652451
전라남도,신안군,지도읍선도출장소,245,111,16180.0,4.0,4045.0,448995.0,0.0,1.0106558863372124,10.0,1.0,10.106558863372124
전라남도,신안군,압해읍고이도출장소,256,104,16180.0,4.0,4045.0,420680.0,0.0,1.009983893505136,10.0,1.0,10.099838935051359
전라남도,신안군,흑산면가거도출장소,351,93,16180.0,4.0,4045.0,376185.0,0.0,1.0089279047690158,10.0,1.0,10.089279047690159
서울특별시,양천구,신정1동,19488,3242,84784.0,192.0,441.5833333333333,1431613.1666666665,5787.7230821883195,1.311228680227411,1.9825092707045735,3.8783812837751834,10.081941406430051
전라남도,신안군,도초면우이도출장소,236,84,16180.0,4.0,4045.0,339780.0,0.0,1.0080639139849175,10.0,1.0,10.080639139849175
서울특별시,서초구,서초1동,19923,3552,72511.0,312.0,232.40705128205127,825509.8461538461,7948.020440555791,1.3409883627907968,1.5170985071788534,4.952751877428886,10.075935095435934
서울특별시,양천구,신정2동,18443,3219,84784.0,192.0,441.5833333333333,1421456.75,5787.7230821883195,1.3090207037791597,1.9825092707045735,3.8783812837751834,10.064964437032017
전라남도,신안군,흑산면태도출장소,210,63,16180.0,4.0,4045.0,254835.0,0.0,1.0060479354886882,10.0,1.0,10.060479354886882
전라남도,신안군,비금면수치도출장소,142,62,16180.0,4.0,4045.0,250790.0,0.0,1.0059519365126772,10.0,1.0,10.059519365126771
서울특별시,동작구,사당제1동,22110,4337,75830.0,175.0,433.3142857142857,1879284.057142857,5244.153501318709,1.416347558959371,1.9641108952851845,3.60805036334472,10.037104232761214
서울특별시,성북구,장위제2동,15625,3778,87657.0,151.0,580.5099337748344,2193166.5298013245,4451.796490108003,1.3626841313692655,2.2916166635286794,3.21399115236488,10.036489786556542
경기도,과천시,갈현동,18131,1320,12818.0,28.0,457.7857142857143,604277.1428571428,6847.786338830879,1.1267186483344178,2.018559067631997,4.405577591236396,10.019817219046198
인천광역시,옹진군,백령면,4551,1307,7100.0,2.0,3550.0,4639850.0,0.0,1.1254706616462757,8.898640296662546,1.0,10.015158582437007
서울특별시,은평구,증산동,15242,3376,102800.0,194.0,529.8969072164948,1788931.9587628865,4944.850356998105,1.3240925430128745,2.1790042434977632,3.459199328740322,9.980493214893817
서울특별시,송파구,문정1동,19595,3800,119821.0,322.0,372.1149068322981,1414036.6459627328,6028.404632172548,1.3647961088415057,1.8279441684773012,3.9980783147123775,9.974290188372965
서울특별시,구로구,개봉제1동,33125,7875,86351.0,171.0,504.9766081871345,3976690.789473684,3367.1176723815865,1.7559919360860152,2.123557348253204,2.6745529028986237,9.97327292221001
서울특별시,용산구,이태원제1동,5865,1459,40009.0,96.0,416.7604166666667,608053.4479166667,7099.119261434102,1.140062505999936,1.9272790482076638,4.53057181956152,9.954656586583242
서울특별시,서초구,서초2동,24737,3383,72511.0,312.0,232.40705128205127,786233.0544871795,7948.020440555791,1.324764535844951,1.5170985071788534,4.952751877428886,9.954032302062156
서울특별시,은평구,수색동,21116,3687,102800.0,194.0,529.8969072164948,1953729.8969072164,4761.50823572638,1.3539482245522714,2.1790042434977632,3.368018648030103,9.936527081897708
서울특별시,마포구,성산제1동,18301,3367,61962.0,163.0,380.13496932515335,1279914.4417177914,6164.608426059855,1.3232285522287763,1.845788559685137,4.065815911265833,9.930349284017808
서울특별시,강동구,명일제2동,16890,3218,98481.0,246.0,400.3292682926829,1288259.5853658535,6055.469438127637,1.3089247048031487,1.8907202508366245,4.011538328227862,9.927796959996558
서울특별시,강동구,천호제2동,34795,7341,98481.0,246.0,400.3292682926829,2938817.158536585,4174.4434506589605,1.7047284828961824,1.8907202508366245,3.0760564608788385,9.914636491603066
서울특별시,구로구,개봉제2동,29182,7762,86351.0,171.0,504.9766081871345,3919628.432748538,3367.1176723815865,1.745144051796781,2.123557348253204,2.6745529028986237,9.911661642327806
대구광역시,군위군,삼국유사면,1319,795,11056.0,3.0,3685.3333333333335,2929840.0,0.0,1.0763191859286834,9.199752781211373,1.0,9.901870424218565
서울특별시,성동구,마장동,21407,4514,53513.0,124.0,431.5564516129032,1948045.8225806449,5059.014408557898,1.4333393777133043,1.9601997687308106,3.5159760031981824,9.878596990568957
서울특별시,노원구,공릉1동,35125,7919,105180.0,198.0,531.2121212121212,4206668.787878788,3149.8137353710135,1.7602158910304957,2.181930553994831,2.5664821510157605,9.857008011107927
서울특별시,서대문구,천연동,16302,3632,62264.0,130.0,478.9538461538461,1739560.3692307689,5092.2598157003495,1.3486682808716708,2.0656575068936007,3.532509786230203,9.841172238408113
서울특별시,도봉구,도봉제2동,25507,7824,78667.0,107.0,735.2056074766355,5752248.672897195,2275.5677274636505,1.7510959883094581,2.6358097570555548,2.131697467843898,9.838968806659897
대구광역시,군위군,산성면,1195,714,11056.0,3.0,3685.3333333333335,2631328.0,0.0,1.0685432688717986,9.199752781211373,1.0,9.830333909648022
서울특별시,은평구,응암제2동,26767,4648,102800.0,194.0,529.8969072164948,2462960.824742268,4252.302386746602,1.446203240498768,2.1790042434977632,3.1147776818541484,9.815545951398732
서울특별시,동대문구,장안제1동,37031,8010,72976.0,168.0,434.3809523809524,3479391.4285714286,3649.735488427277,1.7689517978474896,1.9664841956560128,2.815105901135671,9.792671735023267
서울특별시,은평구,역촌동,44436,10413,102800.0,194.0,529.8969072164948,5517816.4948453605,2484.340214864686,1.9996373372017366,2.1790042434977632,2.2355253137461455,9.740671680232923
서울특별시,강동구,둔촌제2동,25165,5290,98481.0,246.0,400.3292682926829,2117741.8292682925,4854.418279093114,1.5078345830977802,1.8907202508366245,3.4142251658789897,9.73359192724475
경상북도,의성군,의성읍,12085,4360,23646.0,9.0,2627.333333333333,11455173.333333332,0.0,1.4185555354076222,6.845735475896168,1.0,9.711055953268842
인천광역시,옹진군,덕적면,1872,942,7100.0,2.0,3550.0,3344100.0,0.0,1.090431035402289,8.898640296662546,1.0,9.703353552362271
경상북도,봉화군,춘양면,4084,1929,12892.0,4.0,3223.0,6217167.0,0.0,1.1851820247250697,8.171075401730532,1.0,9.684211688804204
서울특별시,강서구,염창동,41066,5656,113717.0,247.0,460.3927125506073,2603981.1821862347,4219.900133805547,1.5429702083177779,2.024359558209015,3.09866322076241,9.678756651284653
서울특별시,강서구,방화제1동,40130,8321,113717.0,247.0,460.3927125506073,3830927.7611336033,3324.44614037242,1.7988074793868865,2.024359558209015,2.6533312692197093,9.661928346877193
서울특별시,노원구,상계3.4동,26558,7220,105180.0,198.0,531.2121212121212,3835351.515151516,3247.7403820459112,1.6931126067988609,2.181930553994831,2.615183552753405,9.661152635572423
서울특별시,서초구,방배4동,25010,4241,72511.0,312.0,232.40705128205127,985638.3044871794,7082.6634863334975,1.4071316572623225,1.5170985071788534,4.522387945802016,9.65420084641857
서울특별시,성동구,응봉동,14409,2687,53513.0,124.0,431.5564516129032,1159592.1854838708,5858.472958364367,1.2579492485413488,1.9601997687308106,3.913566989193824,9.650198035394833
경기도,성남시,중원구,203016,44290,171912.0,460.0,373.7217391304348,16552135.826086955,0.0,5.25179464752376,1.8315193206857634,1.0,9.618763365213846
서울특별시,동대문구,전농제2동,17311,4254,72976.0,168.0,434.3809523809524,1847856.571428572,4969.963064936723,1.4083796439504646,1.9664841956560128,3.471688514468278,9.615036836155804
서울특별시,강서구,가양제3동,13388,4171,113717.0,247.0,460.3927125506073,1920298.004048583,4807.9625020506655,1.4004117289415579,2.024359558209015,3.3911215312953433,9.613615456026606
서울특별시,중랑구,신내1동,36604,8581,88438.0,164.0,539.2560975609756,4627356.573170732,2803.280519703633,1.8237672131497265,2.1998281527932706,2.3941424056583713,9.605238184213949
서울특별시,강서구,가양제1동,33373,4140,113717.0,247.0,460.3927125506073,1906025.8299595143,4807.9625020506655,1.3974357606852195,2.024359558209015,3.3911215312953433,9.593185882470118
서울특별시,중랑구,면목제3.8동,23442,6088,88438.0,164.0,539.2560975609756,3282991.12195122,3487.656448190532,1.5844417659544965,2.1998281527932706,2.734499889188517,9.53109827873941
서울특별시,성북구,장위제3동,18650,3043,87657.0,151.0,580.5099337748344,1766491.728476821,4451.796490108003,1.2921248840012374,2.2916166635286794,3.21399115236488,9.516804300203411
서울특별시,송파구,풍납2동,22857,4621,119821.0,322.0,372.1149068322981,1719542.9844720496,5231.585907439002,1.4436112681464732,1.8279441684773012,3.6018001805886097,9.504577266946356
경기도,하남시,감일동,39631,4309,54722.0,106.0,516.2452830188679,2224500.9245283017,4271.957242926201,1.4136595876310651,2.1486298015252934,3.1245525396625253,9.490613117534046
서울특별시,서초구,방배2동,17471,3981,72511.0,312.0,232.40705128205127,925212.471153846,7082.6634863334975,1.3821719234994827,1.5170985071788534,4.522387945802016,9.482954409330794
서울특별시,금천구,독산제1동,47443,7417,49877.0,109.0,457.58715596330273,3393923.9357798165,3502.199780728362,1.7120244050730125,2.01811728150055,2.7417326568220335,9.472867388487925
서울특별시,동작구,신대방제1동,22793,4621,75830.0,175.0,433.3142857142857,2002345.3142857144,4700.932946758455,1.4436112681464732,1.9641108952851845,3.337893022538252,9.464304001392877
서울특별시,강동구,둔촌제1동,32792,4836,98481.0,246.0,400.3292682926829,1935992.3414634145,4854.418279093114,1.4642510479888213,1.8907202508366245,3.4142251658789897,9.452245186526149
서울특별시,동대문구,답십리제1동,27203,4772,72976.0,168.0,434.3809523809524,2072865.9047619049,4597.78579675986,1.4581071135241224,1.9664841956560128,3.286595332269621,9.423801359696679
서울특별시,도봉구,방학제1동,27626,7206,78667.0,107.0,735.2056074766355,5297891.607476635,2233.798407448029,1.6917686211347078,2.6358097570555548,2.1109245270411523,9.412992935455621
서울특별시,강동구,천호제1동,24950,6431,98481.0,246.0,400.3292682926829,2574517.524390244,4174.4434506589605,1.617369414726243,1.8907202508366245,3.0760564608788385,9.406559449516788
서울특별시,강북구,미아동,20161,5335,74483.0,122.0,610.516393442623,3257104.9590163934,3289.20094206983,1.5121545370182718,2.358380109019433,2.6358029393918136,9.399893174928545
충청북도,괴산군,청안면,3499,1606,16043.0,5.0,3208.6,5153011.6,0.0,1.1541743554735415,8.13903584672435,1.0,9.393866452569128
서울특별시,서대문구,연희동,33047,6552,62264.0,130.0,478.9538461538461,3138105.6,3596.9481964078636,1.6289852908235645,2.0656575068936007,2.7888534437854817,9.384284611492427
서울특별시,중랑구,묵제1동,32920,7141,88438.0,164.0,539.2560975609756,3850827.792682927,3074.9696075729375,1.6855286876939979,2.1998281527932706,2.5292602705637663,9.378177029466936
인천광역시,옹진군,북도면,1155,552,7100.0,2.0,3550.0,1959600.0,0.0,1.0529914347580291,8.898640296662546,1.0,9.370192013378308
경상북도,봉화군,물야면,2825,1526,12892.0,4.0,3223.0,4918298.0,0.0,1.1464944373926678,8.171075401730532,1.0,9.368092495600113
서울특별시,마포구,도화동,20225,4141,61962.0,163.0,380.13496932515335,1574138.90797546,5268.6737041222195,1.3975317596612302,1.845788559685137,3.620244881261654,9.338595927282698
